,image,image_participant_id,setting,mturk_participant_id,estimated_height_cm,actual_height_cm,estimated_weight_kg,actual_weight_kg
497,389726,6902,1,192,190.5,187.5,68.04,89.15
498,389726,6902,1,197,185.42,187.5,111.13,89.15
499,389726,6902,1,202,172.72,187.5,70.31,89.15
500,389726,6902,1,218,187.96,187.5,70.31,89.15
501,389726,6902,1,220,165.1,187.5,63.5,89.15
502,389726,6902,1,230,180.34,187.5,29.48,89.15
503,389726,6902,1,234,185.42,187.5,74.84,89.15
504,292627,5533,1,3,175.26,180.9,74.84,77.75
505,292627,5533,1,10,167.64,180.9,63.5,77.75
506,292627,5533,1,11,172.72,180.9,68.04,77.75
507,292627,5533,1,29,167.64,180.9,65.77,77.75
508,292627,5533,1,43,154.94,180.9,56.7,77.75
509,292627,5533,1,55,170.18,180.9,54.43,77.75
510,292627,5533,1,62,165.1,180.9,68.04,77.75
511,292627,5533,1,75,182.88,180.9,79.83,77.75
512,292627,5533,1,76,175.26,180.9,73.94,77.75
513,292627,5533,1,85,193.04,180.9,59.87,77.75
514,292627,5533,1,95,175.26,180.9,77.11,77.75
515,292627,5533,1,96,175.26,180.9,63.5,77.75
516,292627,5533,1,115,175.26,180.9,63.96,77.75
517,292627,5533,1,122,170.18,180.9,70.31,77.75
518,292627,5533,1,134,157.48,180.9,68.04,77.75
519,292627,5533,1,139,152.4,180.9,58.97,77.75
520,292627,5533,1,154,172.72,180.9,70.31,77.75
521,292627,5533,1,158,165.1,180.9,61.69,77.75
522,292627,5533,1,172,193.04,180.9,37.19,77.75
523,292627,5533,1,176,259.08,180.9,58.97,77.75
524,292627,5533,1,186,172.72,180.9,76.66,77.75
525,292627,5533,1,192,167.64,180.9,58.97,77.75
526,292627,5533,1,197,175.26,180.9,70.31,77.75
527,292627,5533,1,202,170.18,180.9,70.76,77.75
528,292627,5533,1,218,187.96,180.9,70.31,77.75
529,292627,5533,1,220,170.18,180.9,65.77,77.75
530,292627,5533,1,230,180.34,180.9,29.48,77.75
531,292627,5533,1,234,177.8,180.9,68.04,77.75
532,473115,3828,1,3,165.1,170.4,65.77,64.2
533,473115,3828,1,10,172.72,170.4,72.57,64.2
534,473115,3828,1,11,175.26,170.4,68.04,64.2
535,473115,3828,1,29,182.88,170.4,72.57,64.2
536,473115,3828,1,43,193.04,170.4,56.7,64.2
537,473115,3828,1,55,180.34,170.4,63.5,64.2
538,473115,3828,1,62,167.64,170.4,63.5,64.2
539,473115,3828,1,75,203.2,170.4,79.38,64.2
540,473115,3828,1,76,172.72,170.4,74.84,64.2
541,473115,3828,1,85,162.56,170.4,55.34,64.2
542,473115,3828,1,95,182.88,170.4,79.38,64.2
543,473115,3828,1,96,157.48,170.4,63.5,64.2
544,473115,3828,1,115,170.18,170.4,56.7,64.2
545,473115,3828,1,122,177.8,170.4,72.57,64.2
546,473115,3828,1,134,175.26,170.4,68.04,64.2
547,473115,3828,1,139,182.88,170.4,68.04,64.2
548,473115,3828,1,154,167.64,170.4,68.04,64.2
549,473115,3828,1,158,172.72,170.4,67.59,64.2
550,473115,3828,1,172,187.96,170.4,34.02,64.2
551,473115,3828,1,176,193.04,170.4,54.43,64.2
552,473115,3828,1,186,175.26,170.4,77.11,64.2
553,473115,3828,1,192,187.96,170.4,54.43,64.2
554,473115,3828,1,197,182.88,170.4,99.79,64.2
555,473115,3828,1,202,170.18,170.4,75.3,64.2
556,473115,3828,1,218,187.96,170.4,72.57,64.2
557,473115,3828,1,220,165.1,170.4,68.04,64.2
558,473115,3828,1,230,180.34,170.4,31.75,64.2
559,473115,3828,1,234,177.8,170.4,72.57,64.2
560,557099,2739,1,3,170.18,154.1,74.84,53.25
561,557099,2739,1,10,162.56,154.1,77.11,53.25
562,557099,2739,1,11,162.56,154.1,68.04,53.25
563,557099,2739,1,29,106.68,154.1,65.77,53.25
564,557099,2739,1,43,154.94,154.1,56.7,53.25
565,557099,2739,1,55,165.1,154.1,68.04,53.25
566,557099,2739,1,62,165.1,154.1,68.04,53.25
567,557099,2739,1,75,172.72,154.1,65.77,53.25
568,557099,2739,1,76,180.34,154.1,72.57,53.25
569,557099,2739,1,85,195.58,154.1,50.35,53.25
570,557099,2739,1,95,177.8,154.1,88.45,53.25
571,557099,2739,1,96,149.86,154.1,58.97,53.25
572,557099,2739,1,115,165.1,154.1,58.97,53.25
573,557099,2739,1,122,160.02,154.1,63.5,53.25
574,557099,2739,1,134,144.78,154.1,65.77,53.25
575,557099,2739,1,139,152.4,154.1,54.43,53.25
576,557099,2739,1,154,162.56,154.1,61.23,53.25
577,557099,2739,1,158,162.56,154.1,61.69,53.25
578,557099,2739,1,172,187.96,154.1,33.57,53.25
579,557099,2739,1,176,195.58,154.1,58.97,53.25
580,557099,2739,1,186,154.94,154.1,72.57,53.25
581,557099,2739,1,192,162.56,154.1,49.9,53.25
582,557099,2739,1,197,177.8,154.1,74.84,53.25
583,557099,2739,1,202,172.72,154.1,72.57,53.25
584,557099,2739,1,218,167.64,154.1,65.77,53.25
585,557099,2739,1,220,165.1,154.1,68.04,53.25
586,557099,2739,1,230,180.34,154.1,31.75,53.25
587,557099,2739,1,234,172.72,154.1,81.65,53.25
588,883226,5288,1,3,172.72,175.0,74.84,76.1
589,883226,5288,1,10,185.42,175.0,90.72,76.1
590,883226,5288,1,11,165.1,175.0,72.57,76.1
591,883226,5288,1,29,167.64,175.0,74.84,76.1
592,883226,5288,1,43,185.42,175.0,56.7,76.1
593,883226,5288,1,55,170.18,175.0,70.31,76.1
594,883226,5288,1,62,170.18,175.0,70.31,76.1
595,883226,5288,1,75,175.26,175.0,68.95,76.1
596,883226,5288,1,76,185.42,175.0,83.91,76.1
597,883226,5288,1,85,162.56,175.0,51.26,76.1
598,883226,5288,1,95,185.42,175.0,83.91,76.1
599,883226,5288,1,96,185.42,175.0,77.11,76.1
600,883226,5288,1,115,180.34,175.0,73.94,76.1
601,883226,5288,1,122,177.8,175.0,77.11,76.1
602,883226,5288,1,134,157.48,175.0,70.31,76.1
603,883226,5288,1,139,182.88,175.0,63.5,76.1
604,883226,5288,1,154,190.5,175.0,83.91,76.1
605,883226,5288,1,158,170.18,175.0,75.75,76.1
606,883226,5288,1,172,187.96,175.0,35.83,76.1
607,883226,5288,1,176,226.06,175.0,68.04,76.1
608,883226,5288,1,186,185.42,175.0,77.11,76.1
609,883226,5288,1,192,187.96,175.0,63.5,76.1
610,883226,5288,1,197,185.42,175.0,99.79,76.1
611,883226,5288,1,202,170.18,175.0,70.31,76.1
612,883226,5288,1,218,180.34,175.0,65.77,76.1
613,883226,5288,1,220,160.02,175.0,61.23,76.1
614,883226,5288,1,230,180.34,175.0,31.75,76.1
615,883226,5288,1,234,185.42,175.0,81.65,76.1
616,717368,4512,1,3,162.56,164.8,52.16,59.8
617,717368,4512,1,10,162.56,164.8,58.97,59.8
618,717368,4512,1,11,170.18,164.8,63.5,59.8
619,717368,4512,1,29,172.72,164.8,58.97,59.8
620,717368,4512,1,43,187.96,164.8,56.7,59.8
621,717368,4512,1,55,167.64,164.8,63.5,59.8
622,717368,4512,1,62,162.56,164.8,63.5,59.8
623,717368,4512,1,75,167.64,164.8,58.97,59.8
624,717368,4512,1,76,165.1,164.8,54.43,59.8
625,717368,4512,1,85,162.56,164.8,45.36,59.8
626,717368,4512,1,95,165.1,164.8,74.84,59.8
627,717368,4512,1,96,157.48,164.8,54.43,59.8
628,717368,4512,1,115,170.18,164.8,59.87,59.8
629,717368,4512,1,122,162.56,164.8,65.77,59.8
630,717368,4512,1,134,149.86,164.8,54.43,59.8
631,717368,4512,1,139,152.4,164.8,58.97,59.8
632,717368,4512,1,154,170.18,164.8,70.31,59.8
633,717368,4512,1,158,162.56,164.8,63.96,59.8
634,717368,4512,1,172,187.96,164.8,30.84,59.8
635,717368,4512,1,176,193.04,164.8,72.57,59.8
636,717368,4512,1,186,180.34,164.8,72.57,59.8
637,717368,4512,1,192,165.1,164.8,54.43,59.8
638,717368,4512,1,197,167.64,164.8,63.5,59.8
639,717368,4512,1,202,172.72,164.8,74.84,59.8
640,717368,4512,1,218,157.48,164.8,52.16,59.8
641,717368,4512,1,220,165.1,164.8,68.04,59.8
642,717368,4512,1,230,180.34,164.8,29.48,59.8
643,717368,4512,1,234,170.18,164.8,61.23,59.8
644,436245,1420,1,3,154.94,156.0,45.36,52.65
645,436245,1420,1,10,162.56,156.0,81.65,52.65
646,436245,1420,1,11,167.64,156.0,58.97,52.65
647,436245,1420,1,29,157.48,156.0,61.23,52.65
648,436245,1420,1,43,195.58,156.0,56.7,52.65
649,436245,1420,1,55,162.56,156.0,61.23,52.65
650,436245,1420,1,62,165.1,156.0,63.5,52.65
651,436245,1420,1,75,167.64,156.0,62.14,52.65
652,436245,1420,1,76,157.48,156.0,52.16,52.65
653,436245,1420,1,85,162.56,156.0,45.36,52.65
654,436245,1420,1,95,167.64,156.0,78.47,52.65
655,436245,1420,1,96,154.94,156.0,63.5,52.65
656,436245,1420,1,115,162.56,156.0,53.98,52.65
657,436245,1420,1,122,160.02,156.0,63.5,52.65
658,436245,1420,1,134,137.16,156.0,61.23,52.65
659,436245,1420,1,139,152.4,156.0,54.43,52.65
660,436245,1420,1,154,165.1,156.0,61.23,52.65
661,436245,1420,1,158,154.94,156.0,59.87,52.65
662,436245,1420,1,172,195.58,156.0,35.83,52.65
663,436245,1420,1,176,193.04,156.0,54.43,52.65
664,436245,1420,1,186,162.56,156.0,72.57,52.65
665,436245,1420,1,192,167.64,156.0,63.5,52.65
666,436245,1420,1,197,162.56,156.0,49.9,52.65
667,436245,1420,1,202,170.18,156.0,72.57,52.65
668,436245,1420,1,218,167.64,156.0,56.7,52.65
669,436245,1420,1,220,165.1,156.0,68.04,52.65
670,436245,1420,1,230,180.34,156.0,29.48,52.65
671,436245,1420,1,234,157.48,156.0,49.9,52.65
672,765250,5264,1,3,172.72,173.5,70.31,67.65
673,765250,5264,1,10,170.18,173.5,77.11,67.65
674,765250,5264,1,11,172.72,173.5,61.23,67.65
675,765250,5264,1,29,167.64,173.5,61.23,67.65
676,765250,5264,1,43,154.94,173.5,56.7,67.65
677,765250,5264,1,55,180.34,173.5,68.04,67.65
678,765250,5264,1,62,170.18,173.5,63.5,67.65
679,765250,5264,1,75,198.12,173.5,79.38,67.65
680,765250,5264,1,76,170.18,173.5,72.57,67.65
681,765250,5264,1,85,160.02,173.5,49.9,67.65
682,765250,5264,1,95,187.96,173.5,80.74,67.65
683,765250,5264,1,96,175.26,173.5,54.43,67.65
684,765250,5264,1,115,175.26,173.5,61.69,67.65
685,765250,5264,1,122,177.8,173.5,74.84,67.65
686,765250,5264,1,134,175.26,173.5,72.57,67.65
687,765250,5264,1,139,152.4,173.5,54.43,67.65
688,765250,5264,1,154,170.18,173.5,68.04,67.65
689,765250,5264,1,158,175.26,173.5,68.49,67.65
690,765250,5264,1,172,193.04,173.5,29.48,67.65
691,765250,5264,1,176,226.06,173.5,54.43,67.65
692,765250,5264,1,186,167.64,173.5,77.11,67.65
693,765250,5264,1,192,172.72,173.5,63.5,67.65
694,765250,5264,1,197,177.8,173.5,81.65,67.65
695,765250,5264,1,202,170.18,173.5,70.31,67.65
696,765250,5264,1,218,187.96,173.5,68.04,67.65
697,765250,5264,1,220,165.1,173.5,58.97,67.65
698,765250,5264,1,230,180.34,173.5,29.48,67.65
699,765250,5264,1,234,182.88,173.5,72.57,67.65
700,685660,5452,1,3,167.64,165.5,56.7,65.9
701,685660,5452,1,10,165.1,165.5,77.11,65.9
702,685660,5452,1,11,165.1,165.5,68.04,65.9
703,685660,5452,1,29,172.72,165.5,72.57,65.9
704,685660,5452,1,43,185.42,165.5,56.7,65.9
705,685660,5452,1,55,167.64,165.5,68.04,65.9
706,685660,5452,1,62,165.1,165.5,65.77,65.9
707,685660,5452,1,75,170.18,165.5,63.5,65.9
708,685660,5452,1,76,167.64,165.5,63.5,65.9
709,685660,5452,1,85,162.56,165.5,44.45,65.9
710,685660,5452,1,95,170.18,165.5,83.91,65.9
711,685660,5452,1,96,144.78,165.5,63.5,65.9
712,685660,5452,1,115,162.56,165.5,58.97,65.9
713,685660,5452,1,122,162.56,165.5,68.04,65.9
714,685660,5452,1,134,149.86,165.5,61.23,65.9
715,685660,5452,1,139,152.4,165.5,58.97,65.9
716,685660,5452,1,154,165.1,165.5,74.84,65.9
717,685660,5452,1,158,165.1,165.5,65.32,65.9
718,685660,5452,1,172,187.96,165.5,36.29,65.9
719,685660,5452,1,176,195.58,165.5,49.9,65.9
720,685660,5452,1,186,160.02,165.5,76.66,65.9
721,685660,5452,1,192,162.56,165.5,58.97,65.9
722,685660,5452,1,197,170.18,165.5,65.77,65.9
723,685660,5452,1,202,170.18,165.5,75.75,65.9
724,685660,5452,1,218,167.64,165.5,74.84,65.9
725,685660,5452,1,220,162.56,165.5,58.97,65.9
726,685660,5452,1,230,180.34,165.5,29.48,65.9
727,685660,5452,1,234,165.1,165.5,68.04,65.9
728,308364,4169,1,3,180.34,173.8,74.84,65.9
729,308364,4169,1,10,172.72,173.8,72.57,65.9
730,308364,4169,1,11,175.26,173.8,70.31,65.9
731,308364,4169,1,29,175.26,173.8,77.11,65.9
732,308364,4169,1,43,193.04,173.8,56.7,65.9
733,308364,4169,1,55,172.72,173.8,63.5,65.9
734,308364,4169,1,62,167.64,173.8,70.31,65.9
735,308364,4169,1,75,200.66,173.8,89.81,65.9
736,308364,4169,1,76,180.34,173.8,74.84,65.9
737,308364,4169,1,85,177.8,173.8,57.15,65.9
738,308364,4169,1,95,187.96,173.8,83.91,65.9
739,308364,4169,1,96,185.42,173.8,63.5,65.9
740,308364,4169,1,115,185.42,173.8,76.66,65.9
741,308364,4169,1,122,185.42,173.8,74.84,65.9
742,308364,4169,1,134,160.02,173.8,70.31,65.9
743,308364,4169,1,139,182.88,173.8,63.5,65.9
744,308364,4169,1,154,193.04,173.8,81.65,65.9
745,308364,4169,1,158,175.26,173.8,70.31,65.9
746,308364,4169,1,172,200.66,173.8,32.66,65.9
747,308364,4169,1,176,195.58,173.8,68.04,65.9
748,308364,4169,1,186,185.42,173.8,77.11,65.9
749,308364,4169,1,192,187.96,173.8,68.04,65.9
750,308364,4169,1,197,187.96,173.8,99.79,65.9
751,308364,4169,1,202,170.18,173.8,70.31,65.9
752,308364,4169,1,218,185.42,173.8,68.04,65.9
753,308364,4169,1,220,165.1,173.8,58.97,65.9
754,308364,4169,1,230,180.34,173.8,29.48,65.9
755,308364,4169,1,234,187.96,173.8,77.11,65.9
756,439250,3700,1,3,172.72,176.4,68.04,78.7
757,439250,3700,1,10,170.18,176.4,74.84,78.7
758,439250,3700,1,11,172.72,176.4,63.5,78.7
759,439250,3700,1,29,172.72,176.4,72.57,78.7
760,439250,3700,1,43,185.42,176.4,70.31,78.7
761,439250,3700,1,55,175.26,176.4,65.77,78.7
762,439250,3700,1,62,167.64,176.4,65.77,78.7
763,439250,3700,1,75,167.64,176.4,64.41,78.7
764,439250,3700,1,76,172.72,176.4,65.77,78.7
765,439250,3700,1,85,162.56,176.4,50.35,78.7
766,439250,3700,1,95,177.8,176.4,88.45,78.7
767,439250,3700,1,96,172.72,176.4,58.97,78.7
768,439250,3700,1,115,170.18,176.4,65.77,78.7
769,439250,3700,1,122,185.42,176.4,79.38,78.7
770,439250,3700,1,134,185.42,176.4,70.31,78.7
771,439250,3700,1,139,182.88,176.4,63.5,78.7
772,439250,3700,1,154,167.64,176.4,70.31,78.7
773,439250,3700,1,158,185.42,176.4,72.12,78.7
774,439250,3700,1,172,200.66,176.4,35.83,78.7
775,439250,3700,1,176,289.56,176.4,72.57,78.7
776,439250,3700,1,186,160.02,176.4,77.11,78.7
777,439250,3700,1,192,198.12,176.4,63.5,78.7
778,439250,3700,1,197,182.88,176.4,88.45,78.7
779,439250,3700,1,202,172.72,176.4,70.31,78.7
780,439250,3700,1,218,172.72,176.4,65.77,78.7
781,439250,3700,1,220,185.42,176.4,68.04,78.7
782,439250,3700,1,230,180.34,176.4,29.48,78.7
783,439250,3700,1,234,180.34,176.4,79.38,78.7
784,205884,6076,1,3,170.18,182.0,77.11,120.25
785,205884,6076,1,10,177.8,182.0,95.25,120.25
786,205884,6076,1,11,172.72,182.0,72.57,120.25
787,205884,6076,1,29,172.72,182.0,72.57,120.25
788,205884,6076,1,43,185.42,182.0,83.91,120.25
789,205884,6076,1,55,172.72,182.0,68.04,120.25
790,205884,6076,1,62,167.64,182.0,70.31,120.25
791,205884,6076,1,75,185.42,182.0,72.57,120.25
792,205884,6076,1,76,182.88,182.0,88.45,120.25
793,205884,6076,1,85,190.5,182.0,48.99,120.25
794,205884,6076,1,95,190.5,182.0,95.25,120.25
795,205884,6076,1,96,185.42,182.0,86.18,120.25
796,205884,6076,1,115,182.88,182.0,80.74,120.25
797,205884,6076,1,122,182.88,182.0,83.91,120.25
798,205884,6076,1,134,157.48,182.0,77.11,120.25
799,205884,6076,1,139,182.88,182.0,77.11,120.25
800,205884,6076,1,154,180.34,182.0,99.79,120.25
801,205884,6076,1,158,172.72,182.0,72.12,120.25
802,205884,6076,1,172,195.58,182.0,35.83,120.25
803,205884,6076,1,176,226.06,182.0,54.43,120.25
804,205884,6076,1,186,172.72,182.0,77.11,120.25
805,205884,6076,1,192,195.58,182.0,77.11,120.25
806,205884,6076,1,197,182.88,182.0,90.72,120.25
807,205884,6076,1,202,170.18,182.0,75.3,120.25
808,205884,6076,1,218,187.96,182.0,74.84,120.25
809,205884,6076,1,220,162.56,182.0,58.97,120.25
810,205884,6076,1,230,180.34,182.0,29.48,120.25
811,205884,6076,1,234,190.5,182.0,86.18,120.25
812,980202,5745,1,3,160.02,153.7,52.16,55.9
813,980202,5745,1,10,162.56,153.7,47.63,55.9
814,980202,5745,1,11,172.72,153.7,61.23,55.9
815,980202,5745,1,29,132.08,153.7,54.43,55.9
816,980202,5745,1,43,162.56,153.7,57.15,55.9
817,980202,5745,1,55,162.56,153.7,58.97,55.9
818,980202,5745,1,62,160.02,153.7,70.31,55.9
819,980202,5745,1,75,160.02,153.7,58.06,55.9
820,980202,5745,1,76,149.86,153.7,49.9,55.9
821,980202,5745,1,85,160.02,153.7,54.43,55.9
822,980202,5745,1,95,167.64,153.7,73.03,55.9
823,980202,5745,1,96,149.86,153.7,54.43,55.9
824,980202,5745,1,115,160.02,153.7,51.71,55.9
825,980202,5745,1,122,160.02,153.7,58.97,55.9
826,980202,5745,1,134,124.46,153.7,56.7,55.9
827,980202,5745,1,139,152.4,153.7,49.9,55.9
828,980202,5745,1,154,165.1,153.7,61.23,55.9
829,980202,5745,1,158,152.4,153.7,58.97,55.9
830,980202,5745,1,172,175.26,153.7,31.75,55.9
831,980202,5745,1,176,256.54,153.7,54.43,55.9
832,980202,5745,1,186,160.02,153.7,75.75,55.9
833,980202,5745,1,192,160.02,153.7,49.9,55.9
834,980202,5745,1,197,165.1,153.7,70.31,55.9
835,980202,5745,1,202,170.18,153.7,72.57,55.9
836,980202,5745,1,218,157.48,153.7,54.43,55.9
837,980202,5745,1,220,165.1,153.7,68.04,55.9
838,980202,5745,1,230,180.34,153.7,29.48,55.9
839,980202,5745,1,234,160.02,153.7,54.43,55.9
840,164603,7101,1,3,167.64,169.2,54.43,60.4
841,164603,7101,1,10,172.72,169.2,54.43,60.4
842,164603,7101,1,11,167.64,169.2,63.5,60.4
843,164603,7101,1,29,172.72,169.2,61.23,60.4
844,164603,7101,1,43,185.42,169.2,56.7,60.4
845,164603,7101,1,55,167.64,169.2,63.5,60.4
846,164603,7101,1,62,165.1,169.2,68.04,60.4
847,164603,7101,1,75,167.64,169.2,58.97,60.4
848,164603,7101,1,76,175.26,169.2,54.43,60.4
849,164603,7101,1,85,193.04,169.2,45.81,60.4
850,164603,7101,1,95,172.72,169.2,69.4,60.4
851,164603,7101,1,96,157.48,169.2,56.7,60.4
852,164603,7101,1,115,170.18,169.2,56.7,60.4
853,164603,7101,1,122,175.26,169.2,74.84,60.4
854,164603,7101,1,134,175.26,169.2,63.5,60.4
855,164603,7101,1,139,182.88,169.2,58.97,60.4
856,164603,7101,1,154,167.64,169.2,63.5,60.4
857,164603,7101,1,158,160.02,169.2,63.05,60.4
858,164603,7101,1,172,190.5,169.2,34.02,60.4
859,164603,7101,1,176,195.58,169.2,58.97,60.4
860,164603,7101,1,186,162.56,169.2,68.04,60.4
861,164603,7101,1,192,167.64,169.2,49.9,60.4
862,164603,7101,1,197,167.64,169.2,56.7,60.4
863,164603,7101,1,202,172.72,169.2,68.04,60.4
864,164603,7101,1,218,167.64,169.2,56.7,60.4
865,164603,7101,1,220,165.1,169.2,68.04,60.4
866,164603,7101,1,230,180.34,169.2,29.48,60.4
867,164603,7101,1,234,165.1,169.2,56.7,60.4
868,842562,2420,1,3,165.1,163.9,65.77,57.45
869,842562,2420,1,10,167.64,163.9,68.04,57.45
870,842562,2420,1,11,172.72,163.9,63.5,57.45
871,842562,2420,1,29,157.48,163.9,47.63,57.45
872,842562,2420,1,43,162.56,163.9,56.7,57.45
873,842562,2420,1,55,167.64,163.9,61.23,57.45
874,842562,2420,1,62,160.02,163.9,65.77,57.45
875,842562,2420,1,75,172.72,163.9,61.23,57.45
876,842562,2420,1,76,172.72,163.9,72.57,57.45
877,842562,2420,1,85,193.04,163.9,46.72,57.45
878,842562,2420,1,95,172.72,163.9,74.84,57.45
879,842562,2420,1,96,157.48,163.9,56.7,57.45
880,842562,2420,1,115,170.18,163.9,62.6,57.45
881,842562,2420,1,122,162.56,163.9,70.31,57.45
882,842562,2420,1,134,127.0,163.9,61.23,57.45
883,842562,2420,1,139,182.88,163.9,63.5,57.45
884,842562,2420,1,154,167.64,163.9,63.5,57.45
885,842562,2420,1,158,165.1,163.9,63.05,57.45
886,842562,2420,1,172,172.72,163.9,29.03,57.45
887,842562,2420,1,176,195.58,163.9,58.97,57.45
888,842562,2420,1,186,154.94,163.9,70.31,57.45
889,842562,2420,1,192,160.02,163.9,54.43,57.45
890,842562,2420,1,197,167.64,163.9,58.97,57.45
891,842562,2420,1,202,170.18,163.9,74.84,57.45
892,842562,2420,1,218,172.72,163.9,65.77,57.45
893,842562,2420,1,220,160.02,163.9,63.5,57.45
894,842562,2420,1,230,180.34,163.9,31.75,57.45
895,842562,2420,1,234,172.72,163.9,63.5,57.45
896,339987,6528,1,3,157.48,162.4,49.9,61.2
897,339987,6528,1,10,167.64,162.4,58.97,61.2
898,339987,6528,1,11,170.18,162.4,63.5,61.2
899,339987,6528,1,29,142.24,162.4,58.97,61.2
900,339987,6528,1,43,185.42,162.4,56.7,61.2
901,339987,6528,1,55,170.18,162.4,63.5,61.2
902,339987,6528,1,62,162.56,162.4,65.77,61.2
903,339987,6528,1,75,167.64,162.4,59.87,61.2
904,339987,6528,1,76,167.64,162.4,58.97,61.2
905,339987,6528,1,85,160.02,162.4,45.36,61.2
906,339987,6528,1,95,167.64,162.4,80.74,61.2
907,339987,6528,1,96,154.94,162.4,58.97,61.2
908,339987,6528,1,115,162.56,162.4,55.79,61.2
909,339987,6528,1,122,162.56,162.4,65.77,61.2
910,339987,6528,1,134,154.94,162.4,61.23,61.2
911,339987,6528,1,139,152.4,162.4,54.43,61.2
912,339987,6528,1,154,160.02,162.4,72.57,61.2
913,339987,6528,1,158,154.94,162.4,65.32,61.2
914,339987,6528,1,172,195.58,162.4,31.75,61.2
915,339987,6528,1,176,167.64,162.4,63.5,61.2
916,339987,6528,1,186,170.18,162.4,72.57,61.2
917,339987,6528,1,192,162.56,162.4,54.43,61.2
918,339987,6528,1,197,175.26,162.4,70.31,61.2
919,339987,6528,1,202,170.18,162.4,72.57,61.2
920,339987,6528,1,218,160.02,162.4,61.23,61.2
921,339987,6528,1,220,167.64,162.4,68.04,61.2
922,339987,6528,1,230,180.34,162.4,29.48,61.2
923,339987,6528,1,234,157.48,162.4,49.9,61.2
924,390957,7355,1,3,165.1,161.1,56.7,66.75
925,390957,7355,1,10,162.56,161.1,77.11,66.75
926,390957,7355,1,11,167.64,161.1,61.23,66.75
927,390957,7355,1,29,172.72,161.1,65.77,66.75
928,390957,7355,1,43,193.04,161.1,70.31,66.75
929,390957,7355,1,55,167.64,161.1,65.77,66.75
930,390957,7355,1,62,162.56,161.1,68.04,66.75
931,390957,7355,1,75,167.64,161.1,63.5,66.75
932,390957,7355,1,76,157.48,161.1,56.7,66.75
933,390957,7355,1,85,160.02,161.1,50.35,66.75
934,390957,7355,1,95,175.26,161.1,77.11,66.75
935,390957,7355,1,96,144.78,161.1,58.97,66.75
936,390957,7355,1,115,175.26,161.1,58.97,66.75
937,390957,7355,1,122,175.26,161.1,74.84,66.75
938,390957,7355,1,134,144.78,161.1,61.23,66.75
939,390957,7355,1,139,152.4,161.1,49.9,66.75
940,390957,7355,1,154,170.18,161.1,72.57,66.75
941,390957,7355,1,158,160.02,161.1,61.23,66.75
942,390957,7355,1,172,175.26,161.1,27.22,66.75
943,390957,7355,1,176,226.06,161.1,49.9,66.75
944,390957,7355,1,186,157.48,161.1,72.57,66.75
945,390957,7355,1,192,190.5,161.1,58.97,66.75
946,390957,7355,1,197,175.26,161.1,65.77,66.75
947,390957,7355,1,202,172.72,161.1,74.39,66.75
948,390957,7355,1,218,162.56,161.1,58.97,66.75
949,390957,7355,1,220,167.64,161.1,65.77,66.75
950,390957,7355,1,230,180.34,161.1,29.48,66.75
951,390957,7355,1,234,160.02,161.1,53.07,66.75
952,902330,9289,1,3,162.56,153.6,49.9,56.45
953,902330,9289,1,10,160.02,153.6,49.9,56.45
954,902330,9289,1,11,170.18,153.6,56.7,56.45
955,902330,9289,1,29,157.48,153.6,58.06,56.45
956,902330,9289,1,43,157.48,153.6,56.7,56.45
957,902330,9289,1,55,167.64,153.6,58.97,56.45
958,902330,9289,1,62,165.1,153.6,65.77,56.45
959,902330,9289,1,75,165.1,153.6,58.97,56.45
960,902330,9289,1,76,160.02,153.6,52.16,56.45
961,902330,9289,1,85,193.04,153.6,55.79,56.45
962,902330,9289,1,95,160.02,153.6,73.48,56.45
963,902330,9289,1,96,142.24,153.6,54.43,56.45
964,902330,9289,1,115,157.48,153.6,51.71,56.45
965,902330,9289,1,122,160.02,153.6,58.97,56.45
966,902330,9289,1,134,157.48,153.6,61.23,56.45
967,902330,9289,1,139,167.64,153.6,54.43,56.45
968,902330,9289,1,154,165.1,153.6,63.5,56.45
969,902330,9289,1,158,160.02,153.6,63.05,56.45
970,902330,9289,1,172,175.26,153.6,30.39,56.45
971,902330,9289,1,176,167.64,153.6,54.43,56.45
972,902330,9289,1,186,170.18,153.6,74.84,56.45
973,902330,9289,1,192,160.02,153.6,58.97,56.45
974,902330,9289,1,197,165.1,153.6,70.31,56.45
975,902330,9289,1,202,170.18,153.6,75.75,56.45
976,902330,9289,1,218,162.56,153.6,58.97,56.45
977,902330,9289,1,220,162.56,153.6,58.97,56.45
978,902330,9289,1,230,144.78,153.6,29.48,56.45
979,902330,9289,1,234,160.02,153.6,52.16,56.45
980,710481,5077,1,3,165.1,160.0,56.7,50.1
981,710481,5077,1,10,170.18,160.0,63.5,50.1
982,710481,5077,1,11,167.64,160.0,58.97,50.1
983,710481,5077,1,29,172.72,160.0,58.97,50.1
